hour,HB101,HB102,HB103,HB105,HB201,HB202,HB203,HB301,HB302,HB303,HB304,HB305,HB401,HB402,HB404,HB407,HB408,HB409,HB501,HB502,HB505,HB506,HB508,HB601,HB602,HB603,HB608,HB609,HB610,HB611,HB612,JC002,JC003,JC006,JC008,JC009,JC013,JC014,JC018,JC019,JC020,JC022,JC023,JC024,JC027,JC032,JC034,JC035,JC038,JC051,JC052,JC053,JC055,JC057,JC059,JC063,JC065,JC066,JC072,JC074,JC075,JC076,JC077,JC078,JC080,JC081,JC082,JC084,JC093,JC094,JC095,JC097,JC098,JC099,JC102,JC103,JC104,JC105,JC107,JC108,JC109,JC110,JC115,JC116
2025-05-21 12:00:00,2,4,1,1,1,0,0,0,0,0,0,2,1,2,0,2,0,0,3,0,1,1,1,3,1,1,2,1,1,1,0,1,0,0,1,3,0,0,0,2,1,1,2,0,0,0,1,1,2,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,2,1,0,0,0,0,1,1
2025-05-21 13:00:00,3,5,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,2,0,0,0,1,3,3,0,0,1,0,1,0
2025-05-21 14:00:00,2,5,3,1,1,2,2,0,1,2,0,0,1,1,1,0,1,1,0,1,0,3,0,3,3,2,0,1,0,0,0,1,2,2,1,1,1,1,0,2,0,1,0,1,0,1,3,1,0,0,1,0,2,1,1,0,0,9,1,1,0,0,2,0,2,0,4,1,0,0,0,3,4,0,4,3,3,4,0,0,6,0,2,10
2025-05-21 15:00:00,7,18,4,5,2,5,0,1,1,5,3,0,0,1,0,1,1,1,2,1,2,2,0,4,1,3,2,6,0,2,0,5,2,0,6,1,2,2,1,1,1,1,1,1,2,0,2,5,2,0,1,0,1,2,2,0,0,3,2,1,0,0,0,1,1,0,4,0,3,0,0,0,0,1,2,2,1,3,0,0,4,4,10,2
2025-05-21 16:00:00,10,21,3,6,0,6,5,2,1,7,0,1,2,3,0,2,0,1,1,4,0,2,0,3,0,3,3,7,1,4,0,2,2,2,2,3,1,4,0,0,1,1,4,2,2,4,0,1,0,1,0,1,1,1,0,0,0,6,1,1,0,0,0,0,1,2,3,0,0,0,0,0,5,0,1,4,4,4,0,0,5,2,18,4
2025-05-21 17:00:00,17,41,8,5,2,5,4,5,3,3,3,3,2,2,2,3,1,7,8,5,2,4,4,2,0,5,2,11,1,3,0,6,3,1,1,5,2,3,0,1,4,1,3,0,1,7,1,3,1,0,5,0,1,1,2,0,1,5,2,2,0,1,1,1,1,1,9,0,0,0,0,1,2,2,0,7,3,6,0,0,5,0,35,10
2025-05-21 18:00:00,8,26,4,7,1,7,1,3,2,6,6,2,5,2,2,1,3,5,4,6,4,1,1,6,3,6,4,7,2,5,0,1,4,3,3,2,3,1,1,0,2,2,1,0,0,4,1,5,2,0,1,0,2,1,1,0,1,12,2,5,1,2,0,1,0,3,3,1,0,2,0,0,0,4,5,2,3,1,0,0,9,3,20,6
2025-05-21 19:00:00,10,9,3,2,1,2,2,5,0,2,2,2,2,5,1,1,2,4,3,5,2,3,3,3,3,0,3,4,2,1,0,1,7,2,2,5,2,3,0,0,1,0,2,1,0,0,0,1,0,0,0,0,1,1,0,1,0,3,2,1,1,2,1,0,1,5,4,0,0,0,0,1,2,3,0,0,2,4,0,0,5,2,4,3
2025-05-21 20:00:00,1,2,4,5,0,1,2,0,1,2,3,2,0,2,1,2,0,3,2,1,1,3,2,0,0,1,0,1,0,0,0,0,3,3,4,7,3,0,0,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,1,1,0,0,1,0,0,1,1,3,0,1,0,0,2,0,0,5
2025-05-21 21:00:00,0,3,3,4,1,0,1,2,1,0,0,0,0,1,0,1,0,1,2,0,1,4,1,1,0,0,0,2,0,1,0,1,1,1,2,1,2,2,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,1,0,0,1,0,0,2,0,1,0,0,1,1,1,0
2025-05-21 22:00:00,0,1,5,2,0,0,0,1,0,0,3,0,0,1,0,1,0,2,1,0,1,2,0,1,1,0,2,0,0,3,0,0,2,0,2,0,1,4,0,0,1,0,2,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,4,0,0,0,0,1,1,0,0,2,1,0,0,0,3,0,1,0
2025-05-21 23:00:00,0,3,0,0,0,2,0,1,2,4,0,0,0,1,0,0,0,3,0,0,2,0,0,2,0,4,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,1,2,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,1
2025-05-22 00:00:00,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,4,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0
2025-05-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2025-05-22 02:00:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-05-22 04:00:00,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-05-22 05:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-05-22 06:00:00,0,1,0,0,1,0,0,1,0,1,0,1,2,3,2,0,0,0,2,2,2,1,0,0,0,2,0,0,0,0,0,0,0,2,0,2,3,0,0,0,0,0,0,1,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
2025-05-22 07:00:00,0,4,0,0,1,1,0,2,3,1,0,0,2,4,1,2,0,0,2,1,2,2,0,0,5,3,0,0,1,1,0,0,0,0,3,4,2,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,4,0,1,0,0,0,2,0,2,0,0,1,0,2,2,0,1,0,1,0,0,2,0,1,0,2,0,0,0,0,0,0
2025-05-22 08:00:00,0,5,0,3,0,1,0,1,1,1,2,1,5,1,2,0,0,2,1,2,3,0,0,1,1,4,0,0,1,2,0,0,1,1,0,0,1,0,0,0,3,2,2,0,0,1,0,0,1,0,1,1,2,1,0,2,1,2,3,0,0,1,0,2,4,3,0,0,1,1,2,0,2,1,0,0,1,2,0,0,2,0,0,0
2025-05-22 09:00:00,0,2,0,0,0,0,0,0,2,1,0,1,1,0,0,0,2,0,0,5,2,0,0,1,1,1,0,2,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,2,1,0,0,2,1,0,1,0,0,1,2,0,0,1,1,0,1,0,1,1,0,3,2,0,0,0,1,0,0,0,2,0,0,0,0,0,1,1,1,0
2025-05-22 10:00:00,1,1,0,1,0,0,2,2,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,1,1,0,0,1,1,1,3,1,1,0,1,2,0,0,0,0,0,0,0,0,1,0,2,1,2,1,0,1,0,0,0,0,0,1,3,0,0,3,0,2,0,0,0,0,1,3,0,0,1,0,0,1,0,1,0
2025-05-22 11:00:00,0,3,1,2,0,1,1,1,1,1,2,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,2,0,1,0,0,0,1,0,4,5,1,0,2,0,1,1,0,0,0,1,2,0,0,2,1,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,1,4,1
2025-05-22 12:00:00,2,1,1,3,0,2,1,1,2,0,3,1,3,0,0,1,1,0,5,0,1,1,0,0,1,3,1,3,1,3,0,0,2,1,2,3,1,2,0,2,0,1,0,1,2,1,0,0,0,0,2,0,0,0,0,0,2,4,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,2,5,3,0,0,1,2,2,2
2025-05-22 13:00:00,2,6,0,0,1,2,1,2,0,0,2,2,3,3,0,2,3,0,2,2,0,0,1,1,2,2,0,3,1,1,0,1,0,2,2,3,1,3,0,0,0,2,0,2,1,2,0,0,0,0,2,1,0,0,0,1,0,5,2,0,1,2,1,0,1,0,1,0,0,0,1,0,3,1,3,0,1,5,0,0,3,1,5,2
2025-05-22 14:00:00,3,10,1,2,4,1,0,1,1,1,2,1,0,0,0,2,0,2,1,3,0,2,1,1,3,6,0,1,0,2,0,1,1,1,1,1,1,2,0,1,1,1,0,0,0,0,1,0,1,0,2,0,2,0,1,0,0,5,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,1,1,1,2,0,0,4,0,3,5
2025-05-22 15:00:00,4,11,0,1,1,0,0,1,2,1,3,4,0,0,0,1,1,3,0,6,0,0,1,3,2,2,2,1,1,2,0,0,0,0,0,4,0,0,1,2,1,1,0,2,0,2,1,1,1,0,2,0,0,1,0,0,0,4,1,1,0,0,0,2,1,2,2,0,0,1,0,0,0,0,0,0,2,1,0,0,3,0,5,3
2025-05-22 16:00:00,5,3,3,4,2,3,3,0,0,0,1,2,3,1,2,0,2,1,2,0,1,2,0,1,1,2,0,5,1,3,0,2,1,1,2,1,0,1,0,0,1,1,1,0,0,3,2,0,0,0,0,0,1,0,0,0,1,2,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,3,0,4,0
2025-05-22 17:00:00,13,2,5,4,0,1,0,1,2,2,0,0,1,2,0,0,1,2,4,1,1,1,1,2,3,1,1,2,0,0,0,0,2,0,3,4,1,0,0,1,0,1,0,0,2,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,2,2,0,0,0,0,0,1,0,4,2,1,2,0,0,3,1,5,5
2025-05-22 18:00:00,3,3,4,6,1,1,0,0,1,1,1,3,0,0,1,0,1,1,0,0,1,1,1,2,0,2,1,3,0,0,0,0,0,0,0,2,5,0,0,0,0,0,1,0,0,2,1,3,1,2,0,0,0,0,0,0,1,2,1,1,0,1,0,0,0,1,4,0,0,1,1,1,2,1,1,2,1,0,0,0,5,0,2,5
2025-05-22 19:00:00,5,4,2,5,1,2,1,0,1,0,0,0,2,1,2,1,1,1,0,4,4,1,0,1,1,4,0,1,0,2,0,0,1,1,1,3,2,0,0,2,2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,2,1,1,1,0,0,1,1,0,0,2,2,0,0,6,0,2,2
2025-05-22 20:00:00,2,1,1,3,0,0,0,1,0,0,0,4,0,2,4,1,1,3,0,2,0,2,0,0,0,1,0,5,0,0,0,0,3,3,2,2,2,2,0,2,0,0,4,0,0,2,0,0,0,0,0,0,2,2,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,4,0,1,1
2025-05-22 21:00:00,0,1,2,2,0,1,1,0,0,1,0,1,2,0,0,0,0,1,0,1,0,4,0,2,0,1,1,2,0,1,0,0,0,1,0,4,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,2,0,0,0,0,6,1,0,0,0,2,3,0,0,3,1,4,1
2025-05-22 22:00:00,0,1,0,1,0,1,1,0,0,0,6,2,1,2,0,1,0,2,1,1,1,3,0,3,0,2,0,1,0,2,0,0,4,3,2,1,1,1,0,1,0,0,0,1,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,5,0,0,1,0,2,0,0,0,1,0,2,0
2025-05-22 23:00:00,0,0,0,2,0,0,0,2,0,3,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,2,2,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
2025-05-23 00:00:00,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,2,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0
2025-05-23 01:00:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-05-23 02:00:00,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-05-23 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-23 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1
2025-05-23 05:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0
2025-05-23 06:00:00,0,1,0,1,1,0,1,3,1,4,2,0,0,2,2,0,0,1,1,4,2,1,0,1,2,4,1,5,0,1,0,0,0,1,0,2,6,1,0,0,0,1,1,1,2,0,1,0,0,0,2,0,0,0,0,1,1,0,1,1,2,1,1,3,1,0,0,2,1,0,1,0,0,1,0,1,0,2,0,2,1,2,0,0
2025-05-23 07:00:00,1,0,0,3,3,2,1,2,2,2,0,5,4,5,0,2,2,2,0,2,1,1,0,3,0,1,3,1,3,1,0,2,1,1,2,4,1,1,0,0,2,2,2,3,3,4,0,1,2,0,2,2,1,0,3,0,1,2,6,1,3,2,1,1,1,2,1,1,6,1,1,0,3,1,1,2,0,3,0,0,2,2,3,1
2025-05-23 08:00:00,4,6,0,4,3,3,0,3,0,2,3,4,2,3,3,0,2,0,1,3,1,3,3,5,2,1,0,3,2,1,0,2,0,6,1,1,5,1,0,3,2,2,0,1,1,0,2,0,0,0,2,5,2,1,0,0,0,2,3,5,1,3,0,3,1,3,2,2,1,1,2,0,0,1,4,1,1,1,0,0,1,6,1,1
2025-05-23 09:00:00,1,4,0,0,1,0,1,1,0,1,3,2,3,1,0,0,1,2,2,4,1,2,1,1,1,1,1,2,0,1,0,1,0,1,1,3,6,1,0,3,3,0,1,2,1,1,0,1,2,0,3,0,0,3,3,0,0,2,0,1,4,2,1,0,0,1,2,1,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1
2025-05-23 10:00:00,1,2,1,0,2,3,1,3,0,0,0,0,1,0,0,1,4,3,3,4,0,1,0,1,2,0,1,1,1,1,0,0,4,1,1,0,1,6,0,1,4,1,3,0,2,1,0,0,0,0,0,0,1,1,0,1,1,2,0,1,2,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,2,2,0,0,1,0,3,1
2025-05-23 11:00:00,0,3,2,0,4,0,0,3,1,1,2,5,1,3,0,3,1,1,2,2,1,1,1,2,1,1,1,2,0,4,0,3,0,2,1,1,3,3,0,1,0,1,4,0,1,0,1,3,1,0,2,0,3,1,1,0,1,3,2,1,0,1,2,2,1,2,2,1,0,0,0,1,0,1,4,2,5,9,0,0,1,1,2,1
2025-05-23 12:00:00,4,7,0,1,5,3,4,2,1,5,4,1,2,2,1,3,2,2,3,5,4,3,1,3,2,2,0,2,0,1,0,3,1,2,2,4,3,2,0,1,2,0,4,4,0,2,0,5,1,0,5,0,0,0,1,0,1,5,0,0,1,1,0,1,0,2,4,0,1,1,0,2,3,2,1,1,5,3,0,0,3,0,5,4
2025-05-23 13:00:00,1,8,2,3,2,1,0,1,1,1,1,4,2,1,0,1,3,3,1,2,4,2,1,5,0,1,2,3,0,2,0,5,1,3,2,3,3,3,0,3,2,2,1,2,2,4,2,2,2,0,1,1,2,2,3,2,2,7,1,3,2,2,4,2,1,0,3,0,0,2,1,0,2,0,2,2,1,2,0,0,7,0,5,8
2025-05-23 14:00:00,6,19,4,0,1,4,2,3,1,5,2,1,2,0,2,3,4,2,2,2,3,3,3,2,5,3,3,4,2,1,1,1,6,2,6,3,2,3,0,0,2,3,1,1,0,0,2,2,0,0,2,1,2,0,2,1,2,5,1,0,2,4,1,2,0,1,2,1,2,1,5,1,6,2,0,4,4,7,0,0,9,1,7,4
2025-05-23 15:00:00,7,16,3,9,3,8,5,2,4,2,3,1,2,5,3,0,1,2,2,3,3,3,4,3,2,4,2,4,0,1,0,2,1,2,6,2,3,5,1,2,3,2,1,4,2,5,1,0,0,1,4,0,2,1,0,1,2,6,1,1,2,2,0,2,1,1,4,0,1,1,1,0,2,1,3,3,2,5,0,0,10,2,10,1
2025-05-23 16:00:00,9,11,2,3,2,1,2,2,1,4,2,3,5,4,3,3,4,1,3,8,1,1,3,4,1,2,3,2,2,2,3,3,5,1,4,7,8,4,0,0,2,3,2,2,2,0,0,1,2,0,3,4,3,1,0,0,3,12,2,1,0,1,1,2,1,2,1,0,1,0,1,0,3,2,3,2,6,6,0,0,12,1,13,5
2025-05-23 17:00:00,1,16,5,5,1,2,3,0,0,2,2,3,5,6,2,1,3,6,7,3,5,1,6,4,2,1,2,7,2,8,1,4,3,7,3,7,8,7,2,3,2,1,6,3,0,5,4,5,1,1,2,1,4,4,1,1,0,6,1,0,3,1,2,0,1,3,2,1,1,1,1,0,5,1,1,8,3,4,0,0,2,2,15,5
2025-05-23 18:00:00,5,21,6,6,2,2,4,0,3,1,1,1,2,1,1,1,1,5,3,9,2,4,2,0,1,4,5,2,1,2,2,0,2,4,3,12,5,2,2,1,4,0,0,3,3,1,1,1,2,0,3,0,1,1,1,0,1,6,1,2,0,2,0,2,1,3,5,0,1,2,0,0,0,1,2,1,0,5,1,0,5,1,17,6
2025-05-23 19:00:00,1,4,1,1,2,1,0,0,3,1,0,2,2,3,1,2,3,0,2,3,1,5,0,1,0,1,0,2,1,0,0,0,3,4,1,5,3,3,3,4,0,0,1,0,2,2,1,1,1,0,5,1,1,0,0,2,2,8,1,1,0,2,0,0,3,2,2,0,0,0,1,0,3,0,2,0,3,3,0,0,1,2,7,3
2025-05-23 20:00:00,1,5,2,0,2,1,1,1,0,1,0,1,2,2,0,0,0,1,0,1,0,4,0,1,0,0,0,0,1,2,3,0,1,2,2,2,1,2,0,1,0,0,0,0,0,3,0,1,0,1,1,0,0,1,1,0,0,3,0,1,0,2,0,0,0,2,3,0,1,1,0,0,2,0,0,1,0,1,0,0,9,4,9,3
2025-05-23 21:00:00,2,7,1,2,3,4,1,3,0,1,1,2,0,0,0,2,0,2,1,1,2,1,0,0,0,3,2,2,1,3,0,0,1,2,2,1,2,4,1,0,1,1,1,0,1,3,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,1,0,1,0,2,1,0,0,1,2,0,2,0,1,5,0,0,0,2,7,3
2025-05-23 22:00:00,7,7,2,0,0,1,0,0,0,3,0,3,1,0,0,0,0,1,0,0,1,0,1,2,0,1,0,0,0,1,1,1,3,0,4,0,0,1,1,1,0,0,0,1,0,2,0,0,4,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,9,2
2025-05-23 23:00:00,10,7,7,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,2,0,1,0,1,0,2,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,4,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0
2025-05-24 00:00:00,0,1,0,0,0,1,1,1,0,0,2,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,2,0,5,0,0,1,0,2,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0
2025-05-24 01:00:00,3,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0
2025-05-24 02:00:00,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
2025-05-24 03:00:00,0,0,0,0,0,1,1,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-05-24 04:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-05-24 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-24 06:00:00,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-24 07:00:00,2,1,0,4,3,0,0,2,1,2,2,1,0,1,0,0,0,1,2,1,1,0,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,2,1,0,0,2,0,0,0,0,0,2,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-24 08:00:00,0,1,0,0,1,1,1,1,1,1,2,1,1,0,1,1,0,0,0,1,0,2,1,1,0,0,0,2,0,1,0,0,0,1,3,2,5,3,0,0,1,0,1,0,3,0,0,0,2,0,8,1,2,0,1,0,0,2,1,0,0,0,1,1,3,0,1,3,1,0,2,0,0,0,2,0,3,0,0,0,1,0,5,3
2025-05-24 09:00:00,1,1,0,1,2,3,1,1,1,5,2,4,4,3,2,2,3,1,1,2,2,3,0,0,2,1,4,1,1,1,0,0,0,3,4,9,6,2,1,3,1,0,5,1,2,4,1,0,1,0,2,1,3,2,1,0,0,2,2,0,1,0,2,2,1,2,4,1,1,0,0,0,1,0,2,2,1,8,0,0,1,2,2,1
2025-05-24 10:00:00,0,6,2,2,2,6,3,2,0,6,2,3,0,6,3,0,2,0,2,2,1,1,0,4,2,1,3,4,1,3,0,0,4,1,1,5,4,4,1,1,2,1,3,0,2,1,2,6,3,0,6,0,2,2,2,0,2,3,0,0,1,3,0,5,1,2,1,0,0,1,4,0,2,1,1,0,1,3,0,0,4,5,3,2
2025-05-24 11:00:00,2,7,0,5,2,1,1,0,0,2,3,4,2,5,2,0,2,3,1,7,2,9,2,3,0,0,0,0,1,0,2,2,0,8,3,4,5,9,0,4,3,0,2,0,2,2,1,2,0,0,1,0,4,2,1,0,1,1,3,0,2,0,1,1,0,0,1,0,0,0,2,0,2,0,1,1,0,7,0,0,1,2,12,2
2025-05-24 12:00:00,2,5,0,4,4,2,3,1,1,3,3,1,2,3,2,1,3,3,3,3,1,1,1,3,0,5,1,2,0,0,2,1,2,6,0,5,7,6,0,2,1,2,2,1,3,0,2,3,2,1,6,0,1,3,0,1,1,4,4,2,1,0,0,2,1,1,4,1,1,0,2,1,1,2,0,2,1,6,0,0,5,6,7,0
2025-05-24 13:00:00,1,12,1,0,3,2,1,0,1,2,3,1,2,5,6,0,1,2,3,2,4,0,2,0,0,1,1,4,0,4,1,4,2,3,2,7,7,3,0,1,1,0,2,0,1,3,0,1,1,0,1,3,1,0,0,1,2,3,7,6,2,2,1,2,0,0,3,2,0,0,1,1,1,6,2,0,1,6,0,1,1,4,8,3
2025-05-24 14:00:00,5,7,0,4,3,4,1,1,1,2,3,1,1,3,1,1,1,1,0,9,0,2,1,2,3,2,1,0,1,0,1,1,4,5,6,7,2,1,0,1,0,1,4,2,1,5,2,3,0,0,5,3,6,2,0,0,0,2,0,4,2,0,2,2,1,1,5,0,0,0,3,5,2,2,5,1,1,3,0,0,2,2,7,3
2025-05-24 15:00:00,1,9,3,4,3,5,1,1,1,3,2,6,1,0,1,0,2,2,2,5,1,2,0,5,2,5,4,1,0,2,3,1,1,3,4,4,2,1,1,3,2,0,0,2,0,5,0,9,2,0,3,3,3,1,0,1,0,2,1,2,0,1,2,0,0,3,2,0,0,1,0,0,0,1,2,1,2,9,1,0,5,1,6,3
